,x_pixel,y_pixel,nucleus_type,cell_type
C_2227,762.5288519999998,297.32852489999993,1_unsure,Endothelial 2
C_2228,769.6866929999997,332.54400760000004,VMPO,Endothelial 2
C_2229,764.3195299999996,292.6591535,3V,Endothelial 2
C_2230,771.0993519999997,377.5032837999999,1_unsure,OD Immature 1
C_2231,772.4210979999997,247.9691267000001,3V,Endothelial 2
C_2232,772.0213919999997,256.89189379999993,3V,Endothelial 2
C_2233,781.2048419999996,342.8323161,1_unsure,Endothelial 2
C_2234,789.9064459999995,244.2164375,3V,Endothelial 2
C_2235,799.2792119999996,353.2753676000001,3V,Endothelial 2
C_2236,806.2220050000002,347.89605100000006,3V,Endothelial 2
C_2237,806.7383349999997,363.2287304,1_unsure,Astrocyte
C_2238,805.7988509999997,256.8803005,3V,Excitatory
C_2239,810.3184369999993,403.2833661,1_unsure,OD Immature 1
C_2240,812.6458349999997,327.14007010000006,3V,Microglia
C_2241,812.6162189999995,381.8937981,1_unsure,Astrocyte
C_2242,814.4337079999997,347.45359209999987,3V,Ambiguous
C_2243,686.7295989999998,321.56329429999994,VMPO,Astrocyte
C_2244,687.4663769999997,386.7559713,1_unsure,Inhibitory
C_2245,702.7791199999997,264.2862577,VMPO,Endothelial 2
C_2246,727.9127479999997,322.7667273,VMPO,Endothelial 2
C_2247,747.5723279999997,363.3674516,VMPO,Endothelial 1
C_2248,754.5808569999998,328.2409588,VMPO,Endothelial 2
C_2249,777.8205389999997,314.7924028,3V,Endothelial 2
C_2250,640.1624529999995,292.1302155,VMPO,Endothelial 2
C_2251,647.2106709999994,277.4609913,VMPO,Pericytes
C_2252,659.4083339999997,237.2851738,VMPO,Ambiguous
C_2253,687.0491859999997,266.46385239999995,VMPO,Pericytes
C_2254,738.3940869999997,292.5809683,VMPO,Endothelial 2
C_2255,738.8244559999997,327.9694945,VMPO,Endothelial 2
C_2256,748.0755159999999,297.227413,VMPO,Endothelial 2
C_2257,750.9572529999997,291.53925379999987,VMPO,Endothelial 2
C_2258,795.1678819999997,249.28713379999988,3V,Endothelial 2
C_2259,803.0561159999997,249.46656110000004,3V,Endothelial 2
C_2260,706.0188429999997,246.2326014,VMPO,Pericytes
C_2261,807.8575719999999,270.462313,3V,Ambiguous
C_2262,673.9530409999998,97.8794759,1_unsure,OD Mature 1
C_2263,827.2304999999997,287.7112514000001,3V,Microglia
C_2264,834.0431099999997,356.3578672999999,3V,Endothelial 1
C_2265,838.0697809999997,257.60086620000004,3V,Endothelial 2
C_2266,838.6358539999997,369.7687854,3V,Endothelial 2
C_2267,847.5275399999997,387.9887731,3V,Endothelial 1
C_2268,851.2952339999997,360.23771649999986,3V,Endothelial 2
C_2269,855.5134899999997,383.8392308,3V,Astrocyte
C_2270,857.2666679999996,234.2139109,3V,Endothelial 2
C_2271,857.8387229999997,253.8673041,3V,Endothelial 2
C_2272,858.2000719999998,375.91082720000014,3V,Pericytes
C_2273,857.1502619999997,357.00110729999994,3V,Endothelial 2
C_2274,866.6201239999997,259.71609249999995,3V,Ambiguous
C_2275,869.2785259999997,362.5655682,3V,Endothelial 2
C_2276,873.1750149999997,226.2134709,1_unsure,OD Immature 2
C_2277,876.8772639999997,360.88521720000006,1_unsure,Endothelial 2
C_2278,882.8664769999997,232.45681720000005,3V,Ambiguous
C_2279,883.7082779999997,359.66464799999994,VMPO,Endothelial 2
C_2280,886.582868,390.5875107999999,1_unsure,Microglia
C_2281,888.6805339999997,370.7359845,VMPO,Endothelial 2
C_2282,899.7645969999999,352.59583209999994,VMPO,Endothelial 2
C_2283,833.4000099999994,269.6862482,3V,Pericytes
C_2284,856.1053079999997,266.031649,3V,Pericytes
C_2285,829.0892859999999,297.72569389999995,3V,Pericytes
C_2286,848.646068,264.0829494,3V,Ambiguous
C_2287,870.4961639999997,233.65938670000003,3V,Ambiguous
C_2288,895.8067759999994,226.5263044,3V,Endothelial 2
C_2289,849.4147359999997,245.2381947,3V,Endothelial 2
C_2290,829.0585869999995,582.6506691999998,1_unsure,Inhibitory
C_2291,833.4460829999997,539.8624052,3V,Excitatory
C_2292,835.7812289999997,609.4746829999998,3V,Excitatory
C_2293,839.2974159999999,491.5712422999998,3V,Astrocyte
C_2294,837.6355689999997,578.0238777999998,3V,Inhibitory
C_2295,842.9102279999997,548.9274022000001,3V,Excitatory
C_2296,846.4895029999997,447.69959599999993,3V,Astrocyte
C_2297,848.5709509999997,597.8192319,3V,Inhibitory
C_2298,852.0704249999999,513.4454023,3V,Inhibitory
C_2299,864.7136959999992,555.2097074999998,3V,Inhibitory
C_2300,867.986832,580.1536616999998,3V,Inhibitory
C_2301,870.3923139999997,444.3406417,1_unsure,Ambiguous
C_2302,878.3737429999996,537.5068386,1_unsure,Endothelial 1
C_2303,878.4212889999999,450.88815070000015,1_unsure,Astrocyte
C_2304,882.1110789999997,558.6516073,1_unsure,Astrocyte
C_2305,890.0219749999997,533.9224356999998,1_unsure,Astrocyte
C_2306,893.2599009999994,508.7533500999999,1_unsure,Excitatory
C_2307,897.3395489999997,552.6013571999998,AVPe,OD Immature 1
C_2308,897.5366969999995,456.7904167,AVPe,Ambiguous
C_2309,853.363445,584.3680274999998,3V,Astrocyte
C_2310,851.7399659999996,488.1483984,3V,Inhibitory
C_2311,871.0335759999997,507.3652137,1_unsure,Endothelial 3
C_2312,871.5508279999996,478.4922389,1_unsure,Endothelial 2
C_2313,873.0897509999995,498.6749064,1_unsure,Endothelial 1
C_2314,882.5840039999997,602.5756492,1_unsure,Endothelial 1
C_2315,887.6053519999997,578.478065,1_unsure,Astrocyte
C_2316,897.4553229999997,487.6392255999999,1_unsure,Inhibitory
C_2317,834.4312369999997,671.5703424999998,1_unsure,Excitatory
C_2318,839.7738219999997,755.1730329,3V,Astrocyte
C_2319,836.7774619999997,793.1358286000001,1_unsure,Ambiguous
C_2320,845.0334869999997,747.3194957999999,3V,Astrocyte
C_2321,847.6710239999996,657.0467102000001,3V,Astrocyte
C_2322,852.4953409999997,685.779313,3V,Endothelial 3
C_2323,850.863014,725.1643744999999,3V,Ambiguous
C_2324,854.6542409999997,629.2254792,3V,Inhibitory
C_2325,856.7600189999994,702.8777229,3V,Ambiguous
C_2326,854.508491,717.8712525000001,3V,Endothelial 1
C_2327,863.8383179999997,681.7296186000002,3V,Inhibitory
C_2328,867.6815109999997,810.5214865,3V,Inhibitory
C_2329,869.6585799999997,661.7085473,3V,Ambiguous
C_2330,871.7870099999997,711.7102252000001,3V,Astrocyte
C_2331,870.9462789999997,729.0512301,3V,Excitatory
C_2332,875.188114,661.8847532000001,1_unsure,Astrocyte
C_2333,877.1140279999995,699.9595065000001,1_unsure,Ambiguous
C_2334,879.5961759999997,644.5119950999998,1_unsure,Endothelial 1
C_2335,881.5795329999997,750.6698389,1_unsure,Astrocyte
C_2336,886.6042629999997,808.5850281,1_unsure,Inhibitory
C_2337,888.0894629999997,775.2538454999999,1_unsure,Excitatory
C_2338,897.8242799999997,807.0015268,1_unsure,Endothelial 3
C_2339,831.4185829999997,779.7598227000001,1_unsure,Endothelial 1
C_2340,864.6571609999997,665.6106781999998,3V,Endothelial 1
C_2341,865.8568099999997,741.5255878999999,3V,Inhibitory
C_2342,848.2311439999994,804.0829172,3V,Astrocyte
C_2343,856.6799539999997,666.6034806,3V,Endothelial 1
C_2344,888.401609,717.0093511,1_unsure,OD Mature 4
C_2345,827.9739509999995,878.0822616999999,MnPO,Endothelial 1
C_2346,829.2507329999999,906.7949151,MnPO,Excitatory
C_2347,833.7382689999995,890.5150586000001,MnPO,Inhibitory
C_2348,837.0520509999997,970.38440262,MnPO,Inhibitory
C_2349,840.7475909999997,943.5290335,MnPO,OD Mature 1
C_2350,847.7668809999997,941.9271902,MnPO,Astrocyte
C_2351,854.1287759999997,923.4136574,MnPO,Inhibitory
C_2352,849.9140739999997,969.80297262,MnPO,Astrocyte
C_2353,853.946214,915.7793232,MnPO,Inhibitory
C_2354,852.1838899999997,864.0287129000001,1_unsure,Astrocyte
C_2355,855.8504059999997,902.6959724,MnPO,Inhibitory
C_2356,852.7494139999999,995.9258284,MnPO,Inhibitory
C_2357,860.0507559999998,987.74756579,MnPO,Endothelial 3
C_2358,868.0257739999997,842.9922566,3V,Inhibitory
C_2359,869.4578989999995,985.15481056,MnPO,Inhibitory
C_2360,878.2580069999998,945.6547803,MnPO,Astrocyte
C_2361,879.0690509999995,900.1750732999999,MnPO,Inhibitory
C_2362,897.5342919999997,864.9752446,1_unsure,OD Immature 1
C_2363,877.8968649999997,873.30125,MnPO,Endothelial 1
C_2364,878.6044899999997,841.3919469000001,1_unsure,Astrocyte
C_2365,833.9700589999997,916.0519877,MnPO,Astrocyte
C_2366,896.7577929999997,952.2023168,MnPO,Inhibitory
C_2367,827.6978939999996,1163.6092373,MnPO,Excitatory
C_2368,829.476748,1132.97342959,MnPO,Excitatory
C_2369,829.0493469999997,1169.4809140999998,MnPO,Astrocyte
C_2370,833.7687969999997,1158.90387388,MnPO,Astrocyte
C_2371,835.9148269999997,1101.15947999,MnPO,Inhibitory
C_2372,839.3200669999997,1128.95467872,MnPO,Ambiguous
C_2373,839.6367019999997,1121.81166068,MnPO,Astrocyte
C_2374,849.6611659999999,1102.44563261,MnPO,Excitatory
C_2375,852.7886919999997,1073.22397413,MnPO,Inhibitory
C_2376,854.7880799999997,1127.27027063,MnPO,Inhibitory
C_2377,861.5623179999997,1053.942025733,MnPO,Excitatory
C_2378,859.3851019999997,1183.0624089000005,MnPO,Endothelial 3
C_2379,864.4506859999997,1153.8060326,MnPO,Endothelial 1
C_2380,867.9692179999997,1168.4395303,MnPO,Endothelial 3
C_2381,872.6104569999997,1033.37915997,MnPO,Ambiguous
C_2382,871.4645019999997,1046.72885342,MnPO,Excitatory
C_2383,873.0972159999997,1063.954896475,MnPO,Ambiguous
C_2384,883.0842519999997,1147.83432576,MnPO,Inhibitory
C_2385,893.8011709999997,1113.81707329,MnPO,Endothelial 1
C_2386,899.9525469999999,1197.3924152999998,MnPO,Excitatory
C_2387,872.7634779999994,1105.89158475,MnPO,Astrocyte
C_2388,881.2627140000001,1181.5038905,MnPO,Excitatory
C_2389,886.3097359999997,1175.1062523,MnPO,Astrocyte
C_2390,891.6621559999999,1083.30780479,MnPO,Astrocyte
C_2391,836.4435199999997,1193.8910683,MnPO,Ambiguous
C_2392,839.5945199999996,1091.97065769,MnPO,Excitatory
C_2393,882.9761579999995,1060.168708488,MnPO,Inhibitory
C_2394,895.0582629999999,1209.765038,MnPO,Inhibitory
C_2395,870.5385889999997,1025.16602874,MnPO,Astrocyte
C_2396,832.7233109999997,1227.6559885,MnPO,Excitatory
C_2397,833.4813369999997,1386.8263028,MnPO,Astrocyte
C_2398,835.0852529999997,1357.0606525,MnPO,Ambiguous
C_2399,835.9189189999997,1271.0338143,MnPO,Endothelial 3
C_2400,836.0374320000002,1321.1353174,MnPO,Excitatory
C_2401,840.8029399999997,1335.4913275,MnPO,Excitatory
C_2402,842.7877409999996,1385.2429665999998,MnPO,Inhibitory
C_2403,845.7705959999994,1284.9996477,MnPO,Excitatory
C_2404,849.5451989999997,1370.9539109999998,MnPO,Excitatory
C_2405,849.2687029999997,1261.7488528,MnPO,Ambiguous
C_2406,850.1361869999997,1410.4185225,MnPO,Endothelial 1
C_2407,857.2221300000001,1345.488691,MnPO,Excitatory
C_2408,856.1322299999997,1385.6697154,MnPO,Inhibitory
C_2409,860.2186749999997,1410.6244563,MnPO,Inhibitory
C_2410,863.5812689999997,1322.3966929,MnPO,Microglia
C_2411,864.4425039999996,1368.4879475,MnPO,Excitatory
C_2412,865.3339689999997,1329.7290913,MnPO,Ambiguous
C_2413,866.4762889999997,1296.2493222,MnPO,Endothelial 1
C_2414,868.1908419999995,1284.2013238,MnPO,Excitatory
C_2415,867.8720890000001,1246.9230412,MnPO,Excitatory
C_2416,871.3467629999997,1312.7074449000002,MnPO,Endothelial 3
C_2417,871.3429189999997,1394.546637,MnPO,Endothelial 3
C_2418,872.7870269999999,1406.2022171,MnPO,Excitatory
C_2419,872.9354029999995,1253.7304818,MnPO,Excitatory
C_2420,876.8668379999998,1365.6908012,MnPO,Excitatory
C_2421,878.7454949999997,1398.448615,MnPO,Excitatory
C_2422,877.8148579999997,1236.2806231,MnPO,Ambiguous
C_2423,878.6233609999998,1375.1557019000002,MnPO,Ambiguous
C_2424,881.0038119999996,1274.260992,MnPO,Astrocyte
C_2425,888.1044599999997,1398.8618422,MnPO,OD Mature 2
C_2426,889.5637099999994,1307.0926543,MnPO,Inhibitory
C_2427,889.741407,1376.9988804000002,MnPO,Excitatory
C_2428,899.9031009999994,1394.8127118,MnPO,Excitatory
C_2429,827.9084659999999,1257.4909576,MnPO,Excitatory
C_2430,846.0452949999999,1350.3113628,MnPO,Excitatory
C_2431,853.3490729999999,1321.9614313,MnPO,Ambiguous
C_2432,864.5017389999997,1355.4071195999998,MnPO,Excitatory
C_2433,880.5671079999997,1321.6994375999998,MnPO,Excitatory
C_2434,893.6945879999997,1235.1287708,MnPO,Inhibitory
C_2435,827.5151679999999,1270.2692282,MnPO,Inhibitory
C_2436,845.6859289999996,1246.1850915,MnPO,Excitatory
C_2437,854.2188009999995,1269.0516136,MnPO,Excitatory
C_2438,870.7038189999994,1297.2978844000002,MnPO,Ambiguous
C_2439,898.6811029999994,1325.3889410999998,MnPO,OD Immature 1
C_2440,868.744741,1232.7948298,MnPO,Excitatory
C_2441,890.7250079999994,1414.0343273,MnPO,Ambiguous
C_2442,827.4307519999996,1427.4723087000002,MnPO,Excitatory
C_2443,832.3111739999996,1452.1344114,MnPO,Excitatory
C_2444,835.3454389999997,1500.296855,1_unsure,Inhibitory
C_2445,834.221407,1486.6618566,MnPO,Excitatory
C_2446,838.9261749999997,1542.9613556,1_unsure,Astrocyte
C_2447,839.7589549999997,1425.7401226,MnPO,Endothelial 1
C_2448,842.1042399999997,1528.767258,1_unsure,Excitatory
C_2449,843.9592829999997,1445.6044382,MnPO,Excitatory
C_2450,842.4138730000001,1567.0112447,MnPO,Excitatory
C_2451,842.4585209999997,1605.1757274,MnPO,Inhibitory
C_2452,848.3923469999995,1513.0466941,MnPO,Inhibitory
C_2453,853.4286269999997,1590.0164485,MnPO,Inhibitory
C_2454,854.4126199999997,1531.3424702,MnPO,Excitatory
C_2455,859.746032,1438.1697923000002,MnPO,Excitatory
C_2456,860.8412289999997,1564.1214351,MnPO,Excitatory
C_2457,860.4127300000001,1509.275314,MnPO,Excitatory
C_2458,861.0792119999996,1472.8297222,MnPO,Excitatory
C_2459,864.9644689999997,1538.714243,MnPO,Excitatory
C_2460,862.017734,1488.8757123,MnPO,Ambiguous
C_2461,870.0608529999995,1510.2688477,MnPO,Excitatory
C_2462,870.2394329999997,1523.0311199,MnPO,Endothelial 1
C_2463,870.7181499999997,1604.2918537,MnPO,Ambiguous
C_2464,874.0912149999996,1571.6562395,MnPO,Excitatory
C_2465,873.7672819999997,1589.8314684,MnPO,Excitatory
C_2466,875.8018809999999,1556.9471743,MnPO,Excitatory
C_2467,881.5261099999997,1472.1031888,MnPO,Inhibitory
C_2468,884.6721129999997,1554.611565,MnPO,Excitatory
C_2469,886.5861559999997,1434.5421298,MnPO,OD Immature 1
C_2470,884.4189129999995,1506.7370528,MnPO,Inhibitory
C_2471,886.9279979999997,1541.0126337000002,MnPO,Excitatory
C_2472,889.5466029999997,1586.2184459,MnPO,Excitatory
C_2473,890.9552639999997,1521.4497074,MnPO,Ambiguous
C_2474,894.3521219999997,1570.5731712000002,MnPO,Inhibitory
C_2475,896.4807699999997,1553.9865737,MnPO,Excitatory
C_2476,891.6843749999997,1476.3574955,MnPO,Excitatory
C_2477,899.1597809999997,1534.7260127999998,MnPO,Inhibitory
C_2478,840.6503249999997,1477.8144592,MnPO,Excitatory
C_2479,866.1176479999998,1572.4817589999998,MnPO,Endothelial 1
C_2480,877.6930559999997,1495.8029525,MnPO,Astrocyte
C_2481,881.4025699999997,1460.1419812,MnPO,Excitatory
C_2482,852.6867929999999,1446.1054135,MnPO,Inhibitory
C_2483,863.9935329999997,1460.2886827,MnPO,Ambiguous
C_2484,872.1606299999999,1442.8210349,MnPO,Excitatory
C_2485,889.5047699999997,1445.2482485,MnPO,Microglia
C_2486,833.4445109999997,1798.4441327999998,MnPO,Excitatory
C_2487,838.2395919999993,1779.1967897,MnPO,Excitatory
C_2488,838.6673649999997,1730.5616652,MnPO,Ambiguous
C_2489,838.6140239999995,1709.5026609,MnPO,OD Mature 4
C_2490,844.3946559999995,1716.7797695999998,MnPO,Astrocyte
C_2491,845.3649049999998,1633.2297579,MnPO,OD Mature 2
C_2492,849.6278509999997,1782.6308304,MnPO,Excitatory
C_2493,849.0411289999997,1801.7941312,MnPO,Ambiguous
C_2494,849.9455519999997,1760.5839855999998,MnPO,Ambiguous
C_2495,855.6564599999997,1730.8377818,MnPO,OD Mature 1
C_2496,859.2411669999997,1676.5952647,MnPO,Astrocyte
C_2497,862.6945349999997,1646.8082297,MnPO,OD Mature 4
C_2498,862.891423,1715.3222141,MnPO,OD Mature 2
C_2499,866.3030369999997,1753.4232509,MnPO,Ambiguous
C_2500,867.8930909999998,1739.7447837999996,MnPO,Endothelial 1
C_2501,870.3178049999997,1774.5609432999995,MnPO,Inhibitory
C_2502,872.3839719999997,1710.0183558,MnPO,OD Mature 2
C_2503,878.7710809999999,1626.4577264,MnPO,Astrocyte
C_2504,878.7280349999997,1798.0079002,MnPO,Excitatory
C_2505,878.893364,1810.4224426,MnPO,Inhibitory
C_2506,879.6056389999999,1699.6271667999997,MnPO,OD Mature 1
C_2507,887.6532329999995,1804.3581024,MnPO,Astrocyte
C_2508,886.8182029999994,1741.263964,MnPO,Astrocyte
C_2509,895.878455,1744.0590031000004,MnPO,Inhibitory
C_2510,899.3267289999999,1796.8994463,MnPO,Excitatory
C_2511,862.7225179999997,1771.0396833999996,MnPO,Astrocyte
C_2512,873.0475079999997,1648.8268172,MnPO,OD Mature 2
C_2513,889.2974129999997,1761.9648731,MnPO,Excitatory
C_2514,873.5134289999997,1790.0137624,MnPO,Inhibitory
C_2515,26.06365199999982,144.21975499999996,VLPO,Inhibitory
C_2516,214.015457,99.15319390000002,1_unsure,Astrocyte
C_2517,37.03705799999943,418.8257912999998,MPA,Astrocyte
C_2518,44.716869999999744,417.5296832,MPA,Astrocyte
C_2519,130.18794799999978,416.25561629999993,MPA,OD Mature 2
C_2520,183.21963499999947,418.9569599,MPA,Ambiguous
C_2521,215.85934599999973,342.3921235,MPA,Ambiguous
C_2522,219.5290069999996,242.91618070000004,MPA,Ambiguous
C_2523,221.4907649999996,302.88549810000006,MPA,OD Mature 3
C_2524,223.1687629999997,262.5844125,MPA,Excitatory
C_2525,125.02631299999985,225.28918829999984,MPA,Astrocyte
C_2526,44.50082399999975,618.7186628,1_unsure,Inhibitory
C_2527,170.34186499999987,616.4736806999998,MPA,Astrocyte
C_2528,214.925405,447.2597897999999,MPA,Inhibitory
C_2529,223.9889019999996,467.7123848,MPA,Astrocyte
C_2530,133.01102399999945,614.2748526,1_unsure,Ambiguous
C_2531,219.8190379999996,487.1168932000001,MPA,Inhibitory
C_2532,219.9836709999995,523.2658208999999,MPA,Inhibitory
C_2533,222.0698909999996,561.1382474999999,MPA,Ambiguous
C_2534,68.95517199999951,822.1135021000001,1_unsure,Inhibitory
C_2535,124.11829399999942,817.2821468999999,1_unsure,Inhibitory
C_2536,210.6504219999997,733.7665386,1_unsure,Astrocyte
C_2537,215.4916439999997,653.8425924,MPA,OD Immature 1
C_2538,217.1018559999997,748.011692,1_unsure,Ambiguous
C_2539,34.57772599999953,856.7963546999998,1_unsure,Excitatory
C_2540,85.18544199999951,1013.61948445,PS,Inhibitory
C_2541,120.35311699999966,1025.35567386,PS,Excitatory
C_2542,145.61196699999982,1011.83029076,PS,Inhibitory
C_2543,203.72241499999973,1013.83183109,PS,Inhibitory
C_2544,216.21251499999968,1004.63621915,PS,Endothelial 1
C_2545,224.4442339999996,952.9132689,PS,OD Mature 4
C_2546,170.27529599999934,823.4729161,1_unsure,Inhibitory
C_2547,201.1143669999997,1215.988689,BNST,OD Mature 1
C_2548,215.35212199999967,1025.02076833,PS,Astrocyte
C_2549,220.7143629999996,1203.2789532,BNST,Inhibitory
C_2550,211.6152859999997,1061.085519727,PS,Inhibitory
C_2551,214.3040689999998,1092.22141371,PS,Ambiguous
C_2552,217.879007,1150.32813119,1_unsure,Excitatory
C_2553,217.1776379999997,1114.35264852,PS,Inhibitory
C_2554,25.0,1243.8704297,1_unsure,OD Mature 2
C_2555,103.87441799999986,1413.9617119999998,ACA,Endothelial 1
C_2556,219.2128879999996,1264.0889865999998,BNST,Inhibitory
C_2557,223.95306699999944,1224.9571534000002,BNST,Inhibitory
C_2558,219.2809629999997,1291.2662431,BNST,Inhibitory
C_2559,219.274093,1381.6232293,ACA,OD Mature 1
C_2560,187.01557199999985,1619.3009149,ACA,OD Mature 2
C_2561,216.7123659999997,1498.5394334,ACA,OD Mature 1
C_2562,218.8545419999996,1580.5695538999996,ACA,OD Mature 1
C_2563,218.9410929999999,1570.5084668999998,ACA,Inhibitory
C_2564,220.3888239999997,1520.0879015,ACA,OD Mature 1
C_2565,212.88001499999973,1626.0831834,ACA,OD Mature 3
C_2566,215.79238899999973,1720.1545342,BNST,Ambiguous
C_2567,220.153977,1635.4163294000002,ACA,OD Mature 4
C_2568,219.84253399999992,1756.5816793999998,BNST,Endothelial 3
C_2569,219.85551799999985,1764.7460823,BNST,Astrocyte
C_2570,225.1316779999997,1658.3978631,ACA,OD Mature 1
C_2571,418.6378199999999,1786.0616799999998,1_unsure,OD Mature 3
C_2572,407.206905,1657.5303506,ACA,Ambiguous
C_2573,419.8943969999996,1690.3580133,ACA,OD Mature 1
C_2574,421.3337009999996,1661.343842,ACA,OD Mature 1
C_2575,256.4059699999998,1423.7955021,ACA,OD Mature 2
C_2576,304.04842299999973,1416.2682595,ACA,OD Mature 1
C_2577,378.00602799999984,1418.9588798999996,ACA,OD Mature 1
C_2578,387.1506579999996,1611.4994266,ACA,Ambiguous
C_2579,414.5006329999997,1574.6324258,ACA,OD Mature 1
C_2580,422.9921769999996,1542.3272649,ACA,OD Mature 1
C_2581,243.1522569999997,1610.7366665999998,ACA,OD Mature 4
C_2582,389.20908699999967,1418.0087400999998,ACA,OD Mature 1
C_2583,224.4272119999996,1466.5476448,ACA,Astrocyte
C_2584,254.26587299999983,1213.1676087,BNST,Astrocyte
C_2585,255.0412129999996,1225.8317694,BNST,Inhibitory
C_2586,348.67451999999963,1223.0735738,BNST,Inhibitory
C_2587,421.59651299999945,1291.3429897,1_unsure,Astrocyte
C_2588,420.25315999999975,1405.848555,ACA,Ambiguous
C_2589,425.30504699999983,1241.2962402,1_unsure,Ambiguous
C_2590,223.07159699999968,1084.75339106,PS,Inhibitory
C_2591,281.74652899999955,1018.64633335,PS,Excitatory
C_2592,349.211382,1018.54361059,PS,Endothelial 1
C_2593,366.2364379999999,1212.4446912,1_unsure,Astrocyte
C_2594,416.1806949999996,1185.117208,1_unsure,Inhibitory
C_2595,422.7190239999995,1086.76486362,1_unsure,Microglia
C_2596,417.7647939999997,913.2445559,MPA,Inhibitory
C_2597,358.2075099999998,623.4209214999997,MPA,Inhibitory
C_2598,420.362705,787.1612743999998,MPA,Inhibitory
C_2599,420.18820000000005,711.2782772,MPA,OD Mature 1
C_2600,426.0683029999996,780.5667328,MPA,Inhibitory
C_2601,419.5345289999996,480.3747887999999,MPA,Astrocyte
C_2602,426.9171999999999,447.6059214999999,MPA,Inhibitory
C_2603,250.5170410000001,416.7034291,MPA,Microglia
C_2604,342.0540839999999,417.8760332,MPA,Inhibitory
C_2605,415.46869199999946,490.0116532999999,MPA,OD Mature 2
C_2606,275.9499639999999,410.8002911,MPA,Ambiguous
C_2607,417.1898699999997,295.6476797,MPA,Excitatory
C_2608,416.39418399999977,376.9335163999999,MPA,Inhibitory
C_2609,418.4122509999997,351.64169829999986,MPA,OD Mature 2
C_2610,421.1156179999999,406.789919,MPA,Inhibitory
C_2611,424.9961019999996,239.17436370000007,1_unsure,Ambiguous
C_2612,417.5937179999996,269.36280049999993,1_unsure,Endothelial 3
C_2613,420.1259279999995,195.809635,1_unsure,Astrocyte
C_2614,423.21422799999937,176.80542889999992,1_unsure,Endothelial 2
C_2615,534.6353579999994,417.5164385000001,MPA,Endothelial 3
C_2616,617.4774319999998,227.9969821,1_unsure,Pericytes
C_2617,503.7351189999995,418.78343879999983,MPA,Excitatory
C_2618,616.6246459999998,225.30253379999988,1_unsure,Endothelial 2
C_2619,605.3551769999998,492.4271591,MPA,Ambiguous
C_2620,444.5660599999997,615.4584057999999,MPA,Endothelial 1
C_2621,427.00642199999993,636.2719153999999,MPA,Endothelial 1
C_2622,553.8102479999999,814.5926908,MPA,Endothelial 1
C_2623,618.0649759999998,641.3920275,MPA,Ambiguous
C_2624,621.6897589999999,769.1969205,MPA,Inhibitory
C_2625,530.5230489999994,819.460225,MPA,Astrocyte
C_2626,599.4158459999994,818.2078057,MPA,Inhibitory
C_2627,523.4929959999995,1017.51439445,1_unsure,Inhibitory
C_2628,596.8328889999998,1011.36429028,SHy,Ambiguous
C_2629,615.7180179999996,941.2624239,1_unsure,Astrocyte
C_2630,479.721489,1014.82159019,MPA,Inhibitory
C_2631,603.050139,1019.84320439,SHy,Endothelial 3
C_2632,428.429341,1217.2003423,1_unsure,Inhibitory
C_2633,450.7616689999995,1219.4438632,1_unsure,Inhibitory
C_2634,492.82520999999946,1221.3459325,1_unsure,Inhibitory
C_2635,464.3143929999997,1227.1755320999998,1_unsure,Inhibitory
C_2636,485.8180929999999,1408.9890294000002,ACA,OD Mature 3
C_2637,618.1894289999996,1380.644529,SHy,Inhibitory
C_2638,620.646784,1326.8715425,SHy,Ambiguous
C_2639,613.4028359999998,1792.8641804,1_unsure,OD Immature 1
C_2640,621.5402149999994,1713.5546732,ACA,OD Immature 1
C_2641,622.6023469999997,1664.6223064,ACA,Ambiguous
C_2642,623.5312099999996,1682.1528429000002,ACA,OD Mature 2
C_2643,625.9358099999995,1741.3169128,ACA,OD Mature 1
C_2644,821.5662819999997,1678.0774055999998,MnPO,OD Mature 1
C_2645,821.7332649999997,1764.5482948,MnPO,Excitatory
C_2646,692.2724129999997,1812.584918,1_unsure,Microglia
C_2647,623.9628689999995,1488.8447601,ACA,OD Mature 1
C_2648,726.5966609999997,1417.7071578,1_unsure,Inhibitory
C_2649,770.2936529999997,1415.0567153,1_unsure,Inhibitory
C_2650,805.7218789999997,1421.1513782,1_unsure,Astrocyte
C_2651,792.2437729999997,1613.0043636,ACA,OD Mature 2
C_2652,624.4142099999995,1401.2577259000002,1_unsure,Inhibitory
C_2653,653.4166319999998,1215.5615483,SHy,Inhibitory
C_2654,729.1131959999992,1217.5469274,1_unsure,Astrocyte
C_2655,820.2843149999999,1350.189931,MnPO,Astrocyte
C_2656,821.2136509999997,1254.2601203,MnPO,Astrocyte
C_2657,630.6443049999998,1225.0148493,SHy,Inhibitory
C_2658,678.5493489999994,1222.0642601,SHy,Ambiguous
C_2659,627.2525599999993,1137.7226734,SHy,Inhibitory
C_2660,722.2982450000001,1022.35166719,SHy,Inhibitory
C_2661,781.8930619999996,1016.04837407,1_unsure,Astrocyte
C_2662,757.6797599999995,1018.84149918,1_unsure,OD Immature 1
C_2663,733.0001929999999,1213.8634529,1_unsure,OD Immature 1
C_2664,626.8170709999995,870.075292,MPA,Inhibitory
C_2665,632.4680189999995,812.5831516999998,MPA,Inhibitory
C_2666,691.0755449999997,826.2234446,MPA,Excitatory
C_2667,706.4949389999997,822.8647444000001,MPA,Inhibitory
C_2668,737.8454749999997,1011.16856387,SHy,Inhibitory
